tag,status,category,post_count,alias_candidates,raw_variants,locations
serious_face,not_in_snapshot,,,[],"[""Serious_face""]","[""동작 1 / 얼굴 / 표정 / 심각한 표정""]"
sesshomaru's_mother(inuyasha),not_in_snapshot,,,[],"[""Sesshomaru's_mother(InuYasha)""]","[""작품 / 캐릭터 / 이누야샤 / 셋쇼마루의 어머니""]"
sesshōin_kiara,not_in_snapshot,,,[],"[""Sesshōin_Kiara""]","[""작품 / 캐릭터 / Fate/Grand order / 셋쇼인 키아라""]"
sesshōin_kiara_(swimsuit_moon_cancer),not_in_snapshot,,,[],"[""Sesshōin_Kiara_(Swimsuit_Moon_Cancer)""]","[""작품 / 캐릭터 / Fate/Grand order / 셋쇼인 키아라 수영복""]"
setsuna_tokage,not_in_snapshot,,,[],"[""Setsuna_Tokage""]","[""작품 / 캐릭터 / 나의 히어로 아카데미아 / 토카게 세츠나""]"
sex_machine,snapshot_match,0,3376,[],"[""sex_machine""]","[""!섹스 / 도구 / 자위 / 섹스 기계""]"
sex_shop,not_in_snapshot,,,[],"[""sex_shop""]","[""기본 / 장소 / 가게 / 성인 도구가게""]"
sex_video,not_in_snapshot,,,[],"[""Sex_Video""]","[""기본 / 테마 / 포르노 / 섹스 비디오 ""]"
sextuplets,snapshot_match,0,944,[],"[""sextuplets""]","[""인물 / 인물 / 위치 / 다섯 쌍둥이""]"
shack,snapshot_match,0,192,[],"[""shack""]","[""기본 / 장소 / 가정 / 오두막집""]"
shackles,snapshot_match,0,15628,[],"[""shackles""]","[""!섹스 / 도구 / 구속 / 족쇄""]"
shading_eyes,snapshot_match,0,4411,[],"[""shading_eyes""]","[""동작 1 / 눈 / 동작 / 눈 위를 손으로 가리다""]"
shaft_inc.,not_in_snapshot,,,[],"[""SHAFT_Inc.""]","[""작품 / 작품 / 제작 / 샤프트""]"
shaka_sign,snapshot_match,0,553,[],"[""shaka_sign""]","[""동작 1 / 손가락 / 동작 / 엄지와 새끼를 올리다""]"
shaking,snapshot_match,0,2519,[],"[""shaking""]","[""행동 / 동명사 / 동명사 ㅎ / 무엇을 흔들다""]"
shako_cap,snapshot_match,0,5402,[],"[""shako_cap""]","[""장신구 / 머리 장식 / 모자 / 군용 모자""]"
shalltear_bloodfallen,snapshot_match,4,436,[],"[""Shalltear_Bloodfallen""]","[""작품 / 캐릭터 / 오버로드 / 샤르티아 블러드폴른""]"
shameful_face,not_in_snapshot,,,[],"[""Shameful_face""]","[""동작 1 / 얼굴 / 표정 / 부끄러운 표정""]"
shampoo,snapshot_match,0,600,[],"[""shampoo""]","[""행동 / 동사 / 동사 ㅁ / 누군가 목욕하며 거품을 쓰다""]"
sharedbathing,not_in_snapshot,,,[],"[""sharedbathing""]","[""행동 / 동사 / 동사 ㅁ / 누군가 목욕을 함께 한다""]"
sharp_face,not_in_snapshot,,,[],"[""sharp_face""]","[""외모 / 얼굴 / 모양 / 얼굴이 날렵하다""]"
shaving,snapshot_match,0,568,[],"[""shaving""]","[""행동 / 동명사 / 동명사 ㅈ / 무엇을 제모하다""]"
she-hulk,snapshot_match,4,449,[],"[""She-Hulk""]","[""작품 / 캐릭터 / 마블 코믹스 / 쉬헐크""]"
sheba,not_in_snapshot,,,[],"[""Sheba""]","[""작품 / 캐릭터 / 마기 / 시바""]"
sheele,not_in_snapshot,,,[],"[""Sheele""]","[""작품 / 캐릭터 / 아카메가 벤다 / 셰레""]"
sheep,snapshot_match,0,7030,[],"[""sheep""]","[""인물 / 종족 / 동물 / 양""]"
sheep_costume,snapshot_match,0,732,[],"[""sheep_costume""]","[""의상 / 의상 / 코스튬 / 양 코스튬""]"
sheep_ears,snapshot_match,0,7291,[],"[""sheep_ears""]","[""외모 / 귀 / 모양 / 양 귀""]"
sheep_furry,not_in_snapshot,,,[],"[""sheep_furry""]","[""인물 / 종족 / 퍼리 / 양 수인""]"
sheep_human,not_in_snapshot,,,[],"[""sheep_human""]","[""인물 / 종족 / 수인 / 양 인간""]"
sheep_tail,snapshot_match,0,1156,[],"[""sheep_tail""]","[""체형 / 꼬리 / 종류 / 양 꼬리""]"
shelf_bra,snapshot_match,0,345,[],"[""shelf_bra""]","[""의상 / 속옷 / 브래지어 / 노출된 브래지어""]"
shell_earrings,snapshot_match,0,872,[],"[""Shell_earrings""]","[""장신구 / 귀 장식 / 귀걸이 / 쉘 귀걸이""]"
shenhua(black_lagoon),not_in_snapshot,,,[],"[""Shenhua(Black_Lagoon)""]","[""작품 / 캐릭터 / 블랙 라군 / 쉔호아""]"
shepherd,snapshot_match,0,145,[],"[""shepherd""]","[""인물 / 직업 / 일반 / 양치기""]"
sherry_cromwell,not_in_snapshot,,,[],"[""Sherry_Cromwell""]","[""작품 / 캐릭터 / 어떤 마술과학의 시리즈 / 쉐리 크롬웰""]"
shiemi_moriyama,not_in_snapshot,,,[],"[""Shiemi_Moriyama""]","[""작품 / 캐릭터 / 청의 엑소시스트 / 모리야마 시에미""]"
shingeki_no_kyojin,snapshot_match,3,15426,[],"[""Shingeki_no_Kyojin""]","[""작품 / 작품 / 목록 / 진격의 거인""]"
shinmai_maou_no_testament,snapshot_match,3,702,[],"[""Shinmai_Maou_no_Testament""]","[""작품 / 작품 / 목록 / 새여동생 마왕의 계약자""]"
shinobu_kocho,not_in_snapshot,,,[],"[""Shinobu_Kocho""]","[""작품 / 캐릭터 / 귀멸의 칼날 / 코쵸 시노부""]"
shinozaki_rika,not_in_snapshot,,,[],"[""Shinozaki_Rika""]","[""작품 / 캐릭터 / 소드 아트 온라인 / 시노자키 리카""]"
shiny_legwear,snapshot_match,0,1895,[],"[""shiny_legwear""]","[""의상 / 속옷 / 양말 / 반짝이는 양말""]"
shion,not_in_snapshot,,,[],"[""Shion""]","[""작품 / 캐릭터 / 전생했더니 슬라임이었던 건에 대하여 / 시온""]"
shirt,snapshot_match,0,2940988,[],"[""shirt""]","[""의상 / 상의 / 셔츠 / 셔츠""]"
shirt_aside,snapshot_match,0,208,[],"[""shirt_aside""]","[""동작 2 / 상의 / 행동 / 셔츠를 옆으로 넘기다""]"
shirt_lift,snapshot_match,0,109403,[],"[""shirt_lift""]","[""동작 2 / 상의 / 행동 / 셔츠를 위로 올렸다""]"
shirt_pull,snapshot_match,0,9478,[],"[""shirt_pull""]","[""동작 2 / 상의 / 행동 / 셔츠를 옆으로 당기다""]"
shirt_slip,snapshot_match,0,582,[],"[""shirt_slip""]","[""동작 2 / 상의 / 행동 / 셔츠를 옆으로 내리다""]"
shirt_tug,snapshot_match,0,4907,[],"[""shirt_tug""]","[""동작 2 / 상의 / 행동 / 셔츠를 아래로 당기다""]"
shizuka_marikawa,not_in_snapshot,,,[],"[""Shizuka_Marikawa""]","[""작품 / 캐릭터 / 하이스쿨 오브 더 데드 / 마리카와 시즈카""]"
shizuku_kurogane,not_in_snapshot,,,[],"[""Shizuku_Kurogane""]","[""작품 / 캐릭터 / 낙제기사의 영웅담 / 쿠로가네 시즈쿠""]"
shizuku_murasaki,snapshot_match,4,422,[],"[""Shizuku_Murasaki""]","[""작품 / 캐릭터 / 헌터x헌터 / 시즈크 무라사키""]"
shizune,not_in_snapshot,,,[],"[""Shizune""]","[""작품 / 캐릭터 / 나루토 / 시즈네""]"
shoejob,alias_candidate_unverified,,,"[""footjob_with_shoes""]","[""shoejob""]","[""!섹스 / 섹스 / 풋잡 / 신발을 신고 자지를 훑는다""]"
shokugeki_no_soma,alias_candidate_unverified,,,"[""shokugeki_no_souma""]","[""Shokugeki_no_Soma""]","[""작품 / 작품 / 목록 / 식극의 소마""]"
shokuhou_misaki,snapshot_match,4,4132,[],"[""Shokuhou_Misaki""]","[""작품 / 캐릭터 / 어떤 마술과학의 시리즈 / 쇼쿠호 미사키""]"
shonen_manga,not_in_snapshot,,,[],"[""Shonen_manga""]","[""기본 / 작화 / 스타일 / 소년 만화""]"
shooting_glasses,alias_candidate_unverified,,,"[""safety_glasses""]","[""shooting_glasses""]","[""장신구 / 얼굴 장식 / 안경 / 사격 안경""]"
shop,snapshot_match,0,8344,[],"[""shop""]","[""기본 / 장소 / 가게 / 가게""]"
shopping,snapshot_match,0,2081,[],"[""shopping""]","[""행동 / 동명사 / 동명사 ㅅ / 무엇을 사다""]"
shore,snapshot_match,0,8898,[],"[""shore""]","[""기본 / 장소 / 자연 / 해변가""]"
short,not_in_snapshot,,,[],"[""short""]","[""체형 / 몸 / 길이 / 키가 작다""]"
short_arm,not_in_snapshot,,,[],"[""short_arm""]","[""체형 / 팔 / 모양 / 팔이 짧다""]"
short_dress,snapshot_match,0,131623,[],"[""short_dress""]","[""의상 / 의상 / 드레스 / 짧은 드레스""]"
short_earlobes,not_in_snapshot,,,[],"[""short_earlobes""]","[""외모 / 귀 / 모양 / 귓불이 짧다""]"
short_eyebrow,not_in_snapshot,,,[],"[""short_eyebrow""]","[""외모 / 눈 / 크기 / 눈썹이 짧다""]"
short_eyelashes,not_in_snapshot,,,[],"[""short_eyelashes""]","[""외모 / 눈 / 크기 / 속눈썹이 짧다""]"
short_eyes,not_in_snapshot,,,[],"[""short_eyes""]","[""외모 / 눈 / 모양 / 눈이 작다""]"
short_fingers,not_in_snapshot,,,[],"[""short_fingers""]","[""체형 / 손 / 모양 / 손가락이 짧다""]"
short_foot,not_in_snapshot,,,[],"[""short_foot""]","[""체형 / 발 / 모양 / 발이 짧다""]"
short_hair,snapshot_match,0,3130132,[],"[""short_hair""]","[""외모 / 머리카락 / 모양 / 머리카락이 짧다""]"
short_hand,not_in_snapshot,,,[],"[""short_hand""]","[""체형 / 손 / 모양 / 손이 짧다""]"
short_jumpsuit,snapshot_match,0,2397,[],"[""short_jumpsuit""]","[""의상 / 의상 / 슈트 / 짧은 점프 슈트""]"
short_kimono,snapshot_match,0,17984,[],"[""short_kimono""]","[""의상 / 의상 / 복장 / 짧은 기모노""]"
short_leg,not_in_snapshot,,,[],"[""short_leg""]","[""체형 / 다리 / 모양 / 다리가 짧다""]"
short_nail,not_in_snapshot,,,[],"[""short_nail""]","[""체형 / 손 / 모양 / 손톱이 짧다""]"
short_pointy_ears,not_in_snapshot,,,[],"[""short_pointy_ears""]","[""외모 / 귀 / 상태 / 귀가 짧고 뾰족하다""]"
short_ponytail,snapshot_match,0,48537,[],"[""short_ponytail""]","[""외모 / 머리카락 / 스타일 / 낮은 포니테일""]"
short_shorts,snapshot_match,0,193766,[],"[""short_shorts""]","[""의상 / 하의 / 반바지 / 짧은 반바지""]"
short_tail,snapshot_match,0,2938,[],"[""short_tail""]","[""체형 / 꼬리 / 모양 / 꼬리가 짧다""]"
short_toe,not_in_snapshot,,,[],"[""short_toe""]","[""체형 / 발 / 모양 / 발가락이 짧다""]"
short_toenail,not_in_snapshot,,,[],"[""short_toenail""]","[""체형 / 발 / 모양 / 발톱이 짧다""]"
short_tongue,not_in_snapshot,,,[],"[""short_tongue""]","[""외모 / 입 / 모양 / 혀가 짧다""]"
short_twintails,snapshot_match,0,86916,[],"[""short_twintails""]","[""외모 / 머리카락 / 스타일 / 짧은 트윈테일""]"
shorts,snapshot_match,0,660759,[],"[""shorts""]","[""의상 / 하의 / 반바지 / 반바지""]"
shorts_aside,snapshot_match,0,872,[],"[""shorts_aside""]","[""동작 2 / 하의 / 행동 / 반바지를 옆으로 넘기다""]"
shorts_pull,snapshot_match,0,10152,[],"[""shorts_pull""]","[""동작 2 / 하의 / 행동 / 반바지를 아래로 내리다""]"
shorts_under_skirt,snapshot_match,0,13696,[],"[""shorts_under_skirt""]","[""의상 / 하의 / 반바지 / 치마 아래 반바지""]"
shota,snapshot_match,0,30480,[],"[""shota""]","[""체형 / 몸 / 나이 / 소년""]"
shoulder_cape,alias_candidate_unverified,,,"[""capelet""]","[""shoulder_cape""]","[""의상 / 상의 / 겉옷 / 어깨 망토""]"
shoulder_carry,snapshot_match,0,4373,[],"[""shoulder_carry""]","[""동작 1 / 몸 / 올리다 / 어깨로 부축하다""]"
shoulder_cutout,snapshot_match,0,36953,[],"[""shoulder_cutout""]","[""의상 / 의상 / 특징 / 옷의 어깨를 살짝 노출하다""]"
shouting,snapshot_match,0,13002,[],"[""shouting""]","[""행동 / 동사 / 동사 ㅅ / 누군가 소리를 크게 외치다""]"
shower,not_in_snapshot,,,[],"[""shower""]","[""기본 / 장소 / 가정 / 샤워실""]"
shrine,snapshot_match,0,6294,[],"[""shrine""]","[""기본 / 장소 / 시설 / 신사""]"
shuna,not_in_snapshot,,,[],"[""Shuna""]","[""작품 / 캐릭터 / 전생했더니 슬라임이었던 건에 대하여 / 슈나""]"
shura_kirigakure,not_in_snapshot,,,[],"[""Shura_Kirigakure""]","[""작품 / 캐릭터 / 청의 엑소시스트 / 키리가쿠레 슈라""]"
shushing,snapshot_match,0,11960,[],"[""shushing""]","[""동작 1 / 손 / 동작 / 손을 올려 침묵시킨다"", ""동작 1 / 손가락 / 동작 / 손가락을 입술에얹다"", ""행동 / 동사 / 동사 ㅈ / 누구를 조용히 시키다""]"
shuten_dōji,not_in_snapshot,,,[],"[""Shuten_Dōji""]","[""작품 / 캐릭터 / Fate/Grand order / 슈텐도지""]"
shuten_dōji_(caster),not_in_snapshot,,,[],"[""Shuten_Dōji_(Caster)""]","[""작품 / 캐릭터 / Fate/Grand order / 슈텐도지 캐스터""]"
siblings,snapshot_match,0,186927,[],"[""siblings""]","[""인물 / 인물 / 위치 / 형제""]"
side-seamed_legwear,snapshot_match,0,613,[],"[""side-seamed_legwear""]","[""의상 / 속옷 / 양말 / 옆에 선 있는 양말""]"
side-tie_bikini_bottom,snapshot_match,0,125023,[],"[""side-tie_bikini_bottom""]","[""의상 / 의상 / 수영복 / 끈으로 묶인 비키니""]"
side-tie_legwear,snapshot_match,0,54,[],"[""side-tie_legwear""]","[""의상 / 속옷 / 양말 / 끈(한쪽)이 달린 양말""]"
side-tie_panties,snapshot_match,0,48395,[],"[""side-tie_panties""]","[""의상 / 속옷 / 팬티 / 끈(양쪽) 팬티""]"
side_braid,snapshot_match,0,86217,[],"[""side_braid""]","[""외모 / 머리카락 / 스타일 / 사이드 브레이드""]"
side_ponytail,snapshot_match,0,235723,[],"[""side_ponytail""]","[""외모 / 머리카락 / 스타일 / 사이드 포니테일""]"
side_slit,snapshot_match,0,59742,[],"[""side_slit""]","[""의상 / 의상 / 특징 / 옷의 다리가 노출되다""]"
side_slit_dress,not_in_snapshot,,,[],"[""side_slit_dress""]","[""의상 / 의상 / 드레스 / 허벅지가 갈라진 드레스""]"
sideboob,snapshot_match,0,157931,[],"[""sideboob""]","[""의상 / 의상 / 특징 / 옷의 옆가슴을 노출하다""]"
sideless_outfit,snapshot_match,0,7256,[],"[""sideless_outfit""]","[""의상 / 의상 / 특징 / 옷의 옆구리를 전부 노출하다""]"
sidewalk,snapshot_match,0,2843,[],"[""sidewalk""]","[""기본 / 장소 / 이동 / 보도""]"
sideways_hat,snapshot_match,0,1937,[],"[""sideways_hat""]","[""동작 2 / 모자 / 행동 / 모자를 옆으로 쓰다""]"
siesta,not_in_snapshot,,,[],"[""Siesta""]","[""작품 / 캐릭터 / 제로의 사역마 / 시에스타""]"
silk,snapshot_match,0,8434,[],"[""Silk""]","[""작품 / 캐릭터 / 마블 코믹스 / 실크""]"
silver_link.,not_in_snapshot,,,[],"[""SILVER_LINK.""]","[""작품 / 작품 / 제작 / SILVER LINK""]"
silver_swan,not_in_snapshot,,,[],"[""Silver_Swan""]","[""작품 / 캐릭터 / DC 코믹스 / 실버스완""]"
singing,snapshot_match,0,16456,[],"[""singing""]","[""행동 / 동사 / 동사 ㄴ / 누군가 노래하다""]"
single_braid,snapshot_match,0,183919,[],"[""single_braid""]","[""외모 / 머리카락 / 스타일 / 싱글 브레이드""]"
single_earring,snapshot_match,0,72010,[],"[""Single_earring""]","[""장신구 / 기타 / 피어싱 / 귀걸이 한 개""]"
single_hair_bun,snapshot_match,0,93008,[],"[""single_hair_bun""]","[""외모 / 머리카락 / 스타일 / 싱글 롤빵""]"
sinking,snapshot_match,0,841,[],"[""sinking""]","[""행동 / 동명사 / 동명사 ㄱ / 무엇이 가라앉다""]"
sisters,snapshot_match,0,118702,[],"[""sisters""]","[""인물 / 인물 / 위치 / 자매""]"
sita,not_in_snapshot,,,[],"[""Sita""]","[""작품 / 캐릭터 / Fate/Grand order / 시타""]"
sitonai,alias_candidate_unverified,,,"[""sitonai_(fate)""]","[""Sitonai""]","[""작품 / 캐릭터 / Fate/Grand order / 시토나이""]"
sitting,snapshot_match,0,1313072,[],"[""sitting""]","[""동작 1 / 몸 / 앉다 / 앉다""]"
sitting_on_lap,snapshot_match,0,18326,[],"[""sitting_on_lap""]","[""동작 1 / 몸 / 앉다 / 무릎 위에 앉다""]"
sitting_on_person,snapshot_match,0,34358,[],"[""sitting_on_person""]","[""동작 1 / 몸 / 앉다 / 사람 위에 앉다""]"
sitting_on_shoulder,snapshot_match,0,1372,[],"[""sitting_on_shoulder""]","[""동작 1 / 몸 / 올리다 / 어깨 위에 앉다""]"
sittingonlap,not_in_snapshot,,,[],"[""sittingonlap""]","[""행동 / 동사 / 동사 ㅁ / 누구의 무릎을 껴안다""]"
sizes_of_panties,not_in_snapshot,,,[],"[""Sizes_of_panties""]","[""의상 / 속옷 / 팬티 / 매우 큰 팬티""]"
skank,not_in_snapshot,,,[],"[""Skank""]","[""인물 / 직업 / 성인 / 걸레""]"
skating_rink,snapshot_match,0,300,[],"[""skating_rink""]","[""기본 / 장소 / 운동 / 스케이트장""]"
sketch,snapshot_match,0,195782,[],"[""sketch""]","[""기본 / 작화 / 화풍 / 스케치""]"
sketching,snapshot_match,0,539,[],"[""sketching""]","[""행동 / 동명사 / 동명사 ㄱ / 무엇을 그리다""]"
ski_gloves,not_in_snapshot,,,[],"[""ski_gloves""]","[""장신구 / 손 장식 / 장갑 / 스키 장갑""]"
ski_goggles,snapshot_match,0,1491,[],"[""ski_goggles""]","[""장신구 / 얼굴 장식 / 안경 / 스키 고글""]"
skinny,snapshot_match,0,11526,[],"[""skinny""]","[""체형 / 몸 / 모양 / 몸이 말랐다""]"
skinny_abs,not_in_snapshot,,,[],"[""skinny_abs""]","[""체형 / 몸 / 모양 / 복근이 가늘다""]"
skipping,snapshot_match,0,283,[],"[""skipping""]","[""행동 / 동명사 / 동명사 ㄱ / 무엇을 건너뛰다""]"
skirt_around_ankles,snapshot_match,0,285,[],"[""skirt_around_ankles""]","[""동작 2 / 하의 / 행동 / 치마를 발목에 걸었다""]"
skirt_around_one_leg,snapshot_match,0,3288,[],"[""skirt_around_one_leg""]","[""동작 2 / 하의 / 행동 / 치마를 다리에 걸었다""]"
skirt_grab,alias_candidate_unverified,,,"[""grabbing_another's_skirt""]","[""skirt_grab""]","[""동작 2 / 하의 / 행동 / 치마를 잡았다""]"
skirt_lift,snapshot_match,0,94993,[],"[""skirt_lift""]","[""동작 2 / 하의 / 행동 / 치마를 위로 올리다""]"
skirt_pants,not_in_snapshot,,,[],"[""skirt_pants""]","[""의상 / 하의 / 치마 / 치마 바지""]"
skirt_pull,snapshot_match,0,11345,[],"[""skirt_pull""]","[""동작 2 / 하의 / 행동 / 치마를 아래로 내리다""]"
skirt_suit,snapshot_match,0,5726,[],"[""skirt_suit""]","[""의상 / 의상 / 정장 / 정장 치마""]"
skirt_tug,snapshot_match,0,4584,[],"[""skirt_tug""]","[""동작 2 / 하의 / 행동 / 치마를 아래로 당기다""]"
skirtsuit,alias_candidate_unverified,,,"[""skirt_suit""]","[""skirtsuit""]","[""의상 / 의상 / 정장 / 정장(여성)""]"
skull_earrings,snapshot_match,0,3480,[],"[""Skull_earrings""]","[""장신구 / 귀 장식 / 귀걸이 / 해골 귀걸이""]"
skull_mask,snapshot_match,0,3242,[],"[""skull_mask""]","[""장신구 / 얼굴 장식 / 가면 / 해골 마스크""]"
sky_blue,not_in_snapshot,,,[],"[""sky_blue""]","[""기본 / 배경 / 컬러 / 하늘색""]"
sky_blue_eyes,not_in_snapshot,,,[],"[""sky_blue_eyes""]","[""외모 / 눈 / 색깔 / 하늘색 눈""]"
sky_blue_hair,not_in_snapshot,,,[],"[""sky blue hair""]","[""외모 / 머리카락 / 색깔 / 하늘색 머리카락""]"
sky_blue_hair_streak,not_in_snapshot,,,[],"[""sky_blue_hair_streak""]","[""외모 / 머리카락 / 스타일 / 하늘색 브리지""]"
sky_blue_lips,not_in_snapshot,,,[],"[""sky blue lips""]","[""외모 / 입 / 색깔 / 하늘색 입술""]"
sky_blue_tongue,not_in_snapshot,,,[],"[""sky blue tongue""]","[""외모 / 입 / 색깔 / 하늘색 혀""]"
skyscraper,snapshot_match,0,11604,[],"[""skyscraper""]","[""기본 / 장소 / 건축물 / 마천루""]"
slapping_with_penis,snapshot_match,0,169,[],"[""slapping_with_penis""]","[""!섹스 / 섹스 / 자지 / 자지로 때린다""]"
slashing,snapshot_match,0,2269,[],"[""slashing""]","[""행동 / 동명사 / 동명사 ㅎ / 무엇을 휘둘러 베다""]"
slave,snapshot_match,0,5616,[],"[""slave""]","[""인물 / 직업 / 신분 / 노예""]"
slavic_mythology,snapshot_match,3,54,[],"[""Slavic_mythology""]","[""기본 / 테마 / 신화 / 슬라브 신화""]"
sleep_mask,snapshot_match,0,5695,[],"[""sleep_mask""]","[""장신구 / 얼굴 장식 / 마스크 / 수면 마스크""]"
sleeping,snapshot_match,0,101207,[],"[""sleeping""]","[""!섹스 / 섹스 / 설정 / 자고 있다""]"
sleepy_face,not_in_snapshot,,,[],"[""Sleepy_face""]","[""동작 1 / 얼굴 / 표정 / 졸린 표정""]"
sleeveless,snapshot_match,0,635749,[],"[""sleeveless""]","[""의상 / 의상 / 특징 / 옷의 소매가 없다""]"
sleeveless_dress,snapshot_match,0,232588,[],"[""sleeveless_dress""]","[""의상 / 의상 / 드레스 / 소매 없는 드레스""]"
sleeveless_hoodie,snapshot_match,0,3214,[],"[""sleeveless_hoodie""]","[""의상 / 상의 / 후드 / 민소매 후드""]"
sleeveless_shirt,snapshot_match,0,229335,[],"[""sleeveless_shirt""]","[""의상 / 상의 / 셔츠 / 민소매 셔츠""]"
sleeveless_turtleneck,snapshot_match,0,23118,[],"[""sleeveless_turtleneck""]","[""의상 / 상의 / 스웨터 / 민소매 터틀넥""]"
sleeves_pushed_up,snapshot_match,0,6047,[],"[""sleeves_pushed_up""]","[""동작 2 / 상의 / 행동 / 셔츠의 끝을 위로 올려 묶다""]"
